id	speed	direction	ramp	freeway	datetime
341	62.897766	South	Fourth Street	101	2014-04-25 16:42:33.0
342	75.0	West	Central Avenue	105	2014-04-25 16:42:33.0
343	38.733017	North	Burbank Boulevard	405	2014-04-25 16:42:33.0
344	50.51259	East	Hoover Street, Vermont Avenue	10	2014-04-25 16:42:33.0
345	70.42466	East	Cloverfield Boulevard	10	2014-04-25 16:42:33.0
346	59.159462	North	Woodman Avenue	101	2014-04-25 16:42:33.0
347	52.791954	North	Vignes Street	101	2014-04-25 16:42:33.0
348	35.71543	North	La Tijera Boulevard	405	2014-04-25 16:42:33.0
349	67.12424	North	Victory Boulevard   Van Nuys	405	2014-04-25 16:42:33.0
350	38.502163	East	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 16:42:33.0
351	59.31399	South	Getty Center Drive	405	2014-04-25 16:42:33.0
352	67.6583	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 16:42:33.0
353	51.690166	West	Wilmington Avenue	105	2014-04-25 16:42:33.0
354	49.03588	North	Hayvenhurst Avenue	101	2014-04-25 16:42:33.0
355	34.021366	North	Roscoe Boulevard   Panorama City	405	2014-04-25 16:42:33.0
356	70.70921	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 16:42:33.0
357	64.416176	West	Crenshaw Boulevard	10	2014-04-25 16:42:33.0
358	65.63866	West	Prairie Avenue	105	2014-04-25 16:42:33.0
359	39.622047	East	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 16:42:33.0
360	36.18045	West	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 16:42:33.0
361	20.665691	East	4th Street, 5th Street	10	2014-04-25 16:42:33.0
362	21.466515	South	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 16:42:33.0
363	20.0	North	Sunset Boulevard	101	2014-04-25 16:42:33.0
364	66.91427	South	Vineland Avenue	101	2014-04-25 16:42:33.0
365	75.0	West	Western Avenue, Normandie Avenue	10	2014-04-25 16:42:33.0
366	55.57	East	National Boulevard, Overland Avenue	10	2014-04-25 16:42:33.0
367	26.087164	North	First Street	101	2014-04-25 16:42:33.0
368	73.6895	South	Vermont Avenue	101	2014-04-25 16:42:33.0
369	20.0	North	Tampa Avenue	101	2014-04-25 16:42:33.0
370	69.336464	South	Wilshire Boulevard	405	2014-04-25 16:42:33.0
371	41.431282	West	Long Beach Boulevard	105	2014-04-25 16:42:33.0
372	25.816462	West	4th Street, 5th Street	10	2014-04-25 16:42:33.0
373	75.0	East	Cesar Chavez Avenue	10	2014-04-25 16:42:33.0
374	41.725803	East	Paramount Boulevard	105	2014-04-25 16:42:33.0
375	47.198025	South	Euclid Avenue	101	2014-04-25 16:42:33.0
376	71.20721	North	Nordhoff Street	405	2014-04-25 16:42:33.0
377	48.243706	South	Balboa Boulevard Encino	101	2014-04-25 16:42:33.0
378	52.470882	West	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 16:42:33.0
379	60.479027	West	National Boulevard, Overland Avenue	10	2014-04-25 16:42:33.0
380	27.86847	South	Universal Studios Boulevard	101	2014-04-25 16:42:33.0
381	23.433538	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 16:42:33.0
382	72.881325	North	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 16:42:33.0
383	52.435757	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 16:42:33.0
384	23.949314	West	US 101 north (Santa Ana Freeway via San Bernardino Freeway) Los Angeles, Hollywood	10	2014-04-25 16:42:33.0
385	56.632675	South	Victory Boulevard   Van Nuys	405	2014-04-25 16:42:33.0
386	20.0	South	Los Angeles Street	101	2014-04-25 16:42:33.0
387	52.930946	North	Vignes Street	101	2014-04-25 16:42:33.0
388	47.4973	North	Olympic Boulevard, Pico Boulevard	405	2014-04-25 16:42:33.0
389	75.0	East	Arlington Avenue	10	2014-04-25 16:42:33.0
390	25.136703	East	4th Street, 5th Street	10	2014-04-25 16:42:33.0
391	49.89614	East	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 16:42:33.0
392	43.446606	North	Euclid Avenue	101	2014-04-25 16:42:33.0
393	75.0	North	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 16:42:33.0
394	63.70448	South	Vignes Street	101	2014-04-25 16:42:33.0
395	37.88279	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 16:42:33.0
396	53.963192	West	Wilmington Avenue	105	2014-04-25 16:42:33.0
397	25.146738	West	Imperial Highway west	105	2014-04-25 16:42:33.0
398	62.90842	North	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 16:42:33.0
399	57.363132	East	Wilmington Avenue	105	2014-04-25 16:42:33.0
400	58.16383	South	Laurel Canyon Boulevard Studio City	101	2014-04-25 16:42:33.0
401	20.0	East	Bellflower Boulevard	105	2014-04-25 16:42:33.0
402	64.66847	North	Getty Center Drive	405	2014-04-25 16:42:33.0
403	26.935387	West	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 16:42:33.0
404	37.210613	West	Centinela Avenue	10	2014-04-25 16:42:33.0
405	75.0	East	Cloverfield Boulevard	10	2014-04-25 16:42:33.0
406	20.0	South	Mission Road	101	2014-04-25 16:42:33.0
407	20.0	South	Mission Road	101	2014-04-25 16:42:33.0
408	75.0	West	Mateo Street, Santa Fe Avenue	10	2014-04-25 16:42:33.0
409	29.225113	East	State Street	10	2014-04-25 16:42:33.0
410	75.0	West	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 16:42:33.0
411	69.10542	North	Vineland Avenue	101	2014-04-25 16:42:33.0
412	20.988367	West	Eastern Avenue	10	2014-04-25 16:42:33.0
413	75.0	West	Central Avenue	105	2014-04-25 16:42:33.0
414	54.195824	South	Tujunga Avenue	101	2014-04-25 16:42:33.0
415	66.444916	South	Vignes Street	101	2014-04-25 16:42:33.0
416	71.55625	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 16:42:33.0
417	50.682304	North	Alameda Street Union Station	101	2014-04-25 16:42:33.0
418	75.0	East	Cesar Chavez Avenue	10	2014-04-25 16:42:33.0
419	23.95512	South	Melrose Avenue, Normandie Avenue	101	2014-04-25 16:42:33.0
420	68.470276	North	Shoup Avenue	101	2014-04-25 16:42:33.0
421	66.12975	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 16:42:33.0
422	67.46657	North	Grand Avenue, Temple Street	101	2014-04-25 16:42:33.0
423	59.04148	South	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 16:42:33.0
424	75.0	North	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 16:42:33.0
425	59.82389	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 16:42:33.0
426	62.784744	North	Seventh Street	101	2014-04-25 16:42:33.0
427	67.0867	East	Maple Avenue	10	2014-04-25 16:42:33.0
428	28.639845	North	Gower Street	101	2014-04-25 16:42:33.0
429	20.0	South	La Tijera Boulevard	405	2014-04-25 16:42:33.0
430	49.72631	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 16:42:33.0
431	24.652336	East	I-605 (San Gabriel River Freeway)	105	2014-04-25 16:42:33.0
432	38.08983	East	Paramount Boulevard	105	2014-04-25 16:42:33.0
433	20.471022	South	White Oak Avenue	101	2014-04-25 16:42:33.0
434	25.670364	East	Central Avenue	10	2014-04-25 16:42:33.0
435	63.27285	North	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 16:42:33.0
436	58.128674	South	Tujunga Avenue	101	2014-04-25 16:42:33.0
437	63.677002	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 16:42:33.0
438	65.81019	South	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 16:42:33.0
439	33.561504	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 16:42:33.0
440	23.174686	North	Universal Studios Boulevard	101	2014-04-25 16:42:33.0
441	73.84464	North	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 16:42:33.0
442	53.539307	South	Olympic Boulevard, Pico Boulevard	405	2014-04-25 16:42:33.0
443	39.56226	East	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 16:42:33.0
444	44.570328	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 16:42:33.0
445	31.398422	West	State Street	10	2014-04-25 16:42:33.0
446	71.49594	North	Sepulveda Boulevard	101	2014-04-25 16:42:33.0
447	74.52723	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 16:42:33.0
448	49.517338	East	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 16:42:33.0
449	66.15611	South	Getty Center Drive	405	2014-04-25 16:42:33.0
450	49.383522	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 16:42:33.0
451	64.58818	East	Alameda Street	10	2014-04-25 16:42:33.0
452	62.24361	South	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 16:42:33.0
453	26.344326	South	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 16:42:33.0
454	20.0	South	First Street	101	2014-04-25 16:42:33.0
455	32.116043	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 16:42:33.0
456	34.740807	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 16:42:33.0
457	20.0	East	Bellflower Boulevard	105	2014-04-25 16:42:33.0
458	21.497278	North	Canoga Avenue	101	2014-04-25 16:42:33.0
459	47.107944	West	Fourth Street	10	2014-04-25 16:42:33.0
460	61.78976	South	Tujunga Avenue	101	2014-04-25 16:42:33.0
461	75.0	East	Mateo Street, Santa Fe Avenue	10	2014-04-25 16:42:33.0
462	55.728294	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 16:42:33.0
463	60.229454	North	Tujunga Avenue	101	2014-04-25 16:42:33.0
464	21.208096	West	US 101 north (Santa Ana Freeway via San Bernardino Freeway) Los Angeles, Hollywood	10	2014-04-25 16:42:33.0
465	45.01608	South	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 16:42:33.0
466	75.0	East	20th Street	10	2014-04-25 16:42:33.0
467	56.78666	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 16:42:33.0
468	68.98868	East	City Terrace Drive	10	2014-04-25 16:42:33.0
469	38.35187	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 16:42:33.0
470	68.24432	East	Arlington Avenue	10	2014-04-25 16:42:33.0
471	39.837925	South	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 16:42:33.0
472	49.265583	North	Euclid Avenue	101	2014-04-25 16:42:33.0
473	20.0	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 16:42:33.0
474	71.62495	East	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 16:42:33.0
475	66.29953	North	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 16:42:33.0
476	36.2238	North	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 16:42:33.0
477	61.41431	West	Vermont Avenue	105	2014-04-25 16:42:33.0
478	44.3991	South	Burbank Boulevard	405	2014-04-25 16:42:33.0
479	54.428005	North	Sunset Boulevard	405	2014-04-25 16:42:33.0
480	20.139725	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 16:42:33.0
481	57.220276	West	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 16:42:33.0
482	41.98929	East	La Brea Avenue	10	2014-04-25 16:42:33.0
483	53.568607	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 16:42:33.0
484	69.47432	West	Soto Street	10	2014-04-25 16:42:33.0
485	60.074615	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 16:42:33.0
486	64.96628	West	Western Avenue, Normandie Avenue	10	2014-04-25 16:42:33.0
487	51.064045	North	National Boulevard	405	2014-04-25 16:42:33.0
488	20.0	South	Sherman Way	405	2014-04-25 16:42:33.0
489	57.604446	South	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 16:42:33.0
490	62.921658	South	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 16:42:33.0
491	70.950874	West	Arlington Avenue	10	2014-04-25 16:42:33.0
492	20.0	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 16:42:33.0
493	42.262924	North	De Soto Avenue, Serrania Avenue	101	2014-04-25 16:42:33.0
494	20.69099	East	Imperial Highway west	105	2014-04-25 16:42:33.0
495	58.654163	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 16:42:33.0
496	72.033165	East	Studebaker Road	105	2014-04-25 16:42:33.0
497	57.75646	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 16:42:33.0
498	66.8486	West	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 16:42:33.0
499	68.35012	South	Broadway	101	2014-04-25 16:42:33.0
500	41.47748	East	Grand Avenue	10	2014-04-25 16:42:33.0
501	23.070684	South	Sunset Boulevard	101	2014-04-25 16:42:33.0
502	64.69569	West	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 16:42:33.0
503	32.75396	North	Vine Street	101	2014-04-25 16:42:33.0
504	48.382744	East	Studebaker Road	105	2014-04-25 16:42:33.0
505	75.0	West	Garfield Avenue	105	2014-04-25 16:42:33.0
506	50.260258	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 16:42:33.0
507	50.54481	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 16:42:33.0
508	40.23952	South	Montana Avenue	405	2014-04-25 16:42:33.0
509	28.089487	West	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 16:42:33.0
510	23.154478	North	Canoga Avenue	101	2014-04-25 16:42:33.0
511	49.887836	South	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 16:42:33.0
512	21.343792	North	Canoga Avenue	101	2014-04-25 16:42:33.0
513	75.0	West	Maple Avenue	10	2014-04-25 16:42:33.0
514	72.121056	South	Devonshire Street   Granada Hills	405	2014-04-25 16:42:33.0
515	65.341866	South	Laurel Canyon Boulevard Studio City	101	2014-04-25 16:42:33.0
516	65.66141	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 16:42:33.0
517	48.035137	South	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 16:42:33.0
518	39.7177	West	Fourth Street	10	2014-04-25 16:42:33.0
519	48.297863	East	Fairfax Avenue, Washington Boulevard	10	2014-04-25 16:42:33.0
520	75.0	South	Shoup Avenue	101	2014-04-25 16:42:33.0
521	75.0	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 16:42:33.0
522	31.963135	North	Moraga Drive	405	2014-04-25 16:42:33.0
523	30.25761	South	First Street	101	2014-04-25 16:42:33.0
524	20.0	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 16:42:33.0
525	67.330666	North	Woodlake Avenue	101	2014-04-25 16:42:33.0
526	20.0	East	Central Avenue	10	2014-04-25 16:42:33.0
527	38.829937	South	Montana Avenue	405	2014-04-25 16:42:33.0
528	46.51437	North	US 101 (Ventura Freeway)   Ventura, Los Angeles	405	2014-04-25 16:42:33.0
529	27.661304	North	Barham Boulevard Burbank	101	2014-04-25 16:42:33.0
530	28.903555	North	First Street	101	2014-04-25 16:42:33.0
531	60.32407	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 16:42:33.0
532	70.642746	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 16:42:33.0
533	31.759706	South	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 16:42:33.0
534	47.034134	East	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 16:42:33.0
535	20.0	North	Tampa Avenue	101	2014-04-25 16:42:33.0
536	55.651474	South	Getty Center Drive	405	2014-04-25 16:42:33.0
537	51.850895	West	La Brea Avenue	10	2014-04-25 16:42:33.0
538	73.290985	South	Van Nuys Boulevard	101	2014-04-25 16:42:33.0
539	64.818436	West	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 16:42:33.0
540	55.145264	West	Hoover Street, Vermont Avenue	10	2014-04-25 16:42:33.0
541	40.88988	South	Ventura Boulevard	101	2014-04-25 16:42:33.0
542	57.563812	South	Vignes Street	101	2014-04-25 16:42:33.0
543	75.0	North	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 16:42:33.0
544	24.682888	North	Canoga Avenue	101	2014-04-25 16:42:33.0
545	54.101055	South	Coldwater Canyon Avenue	101	2014-04-25 16:42:33.0
546	42.50234	East	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 16:42:33.0
547	60.214066	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 16:42:33.0
548	21.65668	West	Eastern Avenue	10	2014-04-25 16:42:33.0
549	20.0	North	Lankershim Boulevard Universal City	101	2014-04-25 16:42:33.0
550	73.272316	West	Prairie Avenue	105	2014-04-25 16:42:33.0
551	62.337765	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 16:42:33.0
552	56.52843	South	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 16:42:33.0
553	71.734825	East	National Boulevard	10	2014-04-25 16:42:33.0
554	44.65425	North	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 16:42:33.0
555	75.0	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 16:42:33.0
556	72.44403	East	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 16:42:33.0
557	73.96309	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 16:42:33.0
558	64.224525	South	Woodman Avenue	101	2014-04-25 16:42:33.0
559	72.95243	West	Cesar Chavez Avenue	10	2014-04-25 16:42:33.0
560	69.28938	East	Mateo Street, Santa Fe Avenue	10	2014-04-25 16:42:33.0
561	33.960472	South	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 16:42:33.0
562	51.10449	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 16:42:33.0
563	42.015385	West	La Brea Avenue	10	2014-04-25 16:42:33.0
564	62.78007	East	Alameda Street	10	2014-04-25 16:42:33.0
565	66.731415	East	Crenshaw Boulevard	105	2014-04-25 16:42:33.0
566	53.55375	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 16:42:33.0
567	34.88337	South	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 16:42:33.0
568	58.18146	North	Hayvenhurst Avenue	101	2014-04-25 16:42:33.0
569	61.835625	West	Los Angeles Street Convention Center	10	2014-04-25 16:42:33.0
570	38.090515	South	Ventura Boulevard	101	2014-04-25 16:42:33.0
571	64.53635	North	Alameda Street Union Station	101	2014-04-25 16:42:33.0
572	55.369213	West	Wilmington Avenue	105	2014-04-25 16:42:33.0
573	61.53138	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 16:42:33.0
574	55.894756	East	Long Beach Boulevard	105	2014-04-25 16:42:33.0
575	46.07593	West	La Brea Avenue	10	2014-04-25 16:42:33.0
576	75.0	South	Broadway	101	2014-04-25 16:42:33.0
577	59.74325	South	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 16:42:33.0
578	69.30289	South	Coldwater Canyon Avenue	101	2014-04-25 16:42:33.0
579	74.32261	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 16:42:33.0
580	33.809986	West	Grand Avenue	10	2014-04-25 16:42:33.0
581	60.33571	North	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 16:42:33.0
582	22.467981	South	White Oak Avenue	101	2014-04-25 16:42:33.0
583	75.0	West	Maple Avenue	10	2014-04-25 16:42:33.0
584	49.13676	West	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 16:42:33.0
585	47.967293	North	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 16:42:33.0
586	53.25087	South	Burbank Boulevard	405	2014-04-25 16:42:33.0
587	32.792076	North	Moraga Drive	405	2014-04-25 16:42:33.0
588	26.180632	North	First Street	101	2014-04-25 16:42:33.0
589	45.565098	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 16:42:33.0
590	25.696182	West	Bundy Drive	10	2014-04-25 16:42:33.0
591	71.641525	South	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 16:42:33.0
592	61.526367	South	Vignes Street	101	2014-04-25 16:42:33.0
593	70.85328	West	Cloverfield Boulevard	10	2014-04-25 16:42:33.0
594	31.023794	East	Robertson Boulevard Culver City	10	2014-04-25 16:42:33.0
595	65.04441	West	Crenshaw Boulevard	10	2014-04-25 16:42:33.0
596	64.04272	West	Studebaker Road	105	2014-04-25 16:42:33.0
597	22.009136	West	Bellflower Boulevard	105	2014-04-25 16:42:33.0
598	25.080952	North	Hollywood Boulevard	101	2014-04-25 16:42:33.0
599	47.88333	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 16:42:33.0
600	75.0	East	Maple Avenue	10	2014-04-25 16:42:33.0
601	24.265415	South	Tampa Avenue	101	2014-04-25 16:42:33.0
602	47.995216	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 16:42:33.0
603	22.591352	South	First Street	101	2014-04-25 16:42:33.0
604	75.0	West	Central Avenue	105	2014-04-25 16:42:33.0
605	47.691254	North	Victory Boulevard   Van Nuys	405	2014-04-25 16:42:33.0
606	68.483925	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 16:42:33.0
607	20.0	South	Hollywood Boulevard	101	2014-04-25 16:42:33.0
608	59.8093	West	Hoover Street, Vermont Avenue	10	2014-04-25 16:42:33.0
609	20.0	South	Rampart Boulevard, Benton Way	101	2014-04-25 16:42:33.0
610	75.0	North	Vineland Avenue	101	2014-04-25 16:42:33.0
611	70.8706	North	SR 2 east (Alvarado Street)	101	2014-04-25 16:42:33.0
612	67.35475	East	Central Avenue	105	2014-04-25 16:42:33.0
613	51.754612	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 16:42:33.0
614	58.545086	North	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 16:42:33.0
